ENSGID	CHR	START	END
ENSG00000114491	chr3	124449213	124464040
ENSG00000082781	chr3	124480795	124620265
ENSG00000173702	chr3	124624289	124672663
ENSG00000173706	chr3	124684554	124774802
ENSG00000221955	chr3	124801480	124998021
ENSG00000163848	chr3	124944405	125094198
ENSG00000114520	chr3	125165495	125239041
ENSG00000144909	chr3	125247702	125313934
ENSG00000189366	chr3	125648118	125655882
ENSG00000114547	chr3	125687987	125702297
ENSG00000114544	chr3	125725198	125820404
ENSG00000144908	chr3	125822412	125916837
ENSG00000163884	chr3	126061478	126076285
ENSG00000163885	chr3	126113782	126155399
ENSG00000070476	chr3	126156444	126194762
ENSG00000159650	chr3	126200124	126236616
ENSG00000180767	chr3	126243126	126262134
ENSG00000180697	chr3	126245842	126277808
ENSG00000197763	chr3	126290622	126373998
ENSG00000206483	chr3	126290625	126327398
ENSG00000159685	chr3	126423063	126679249
ENSG00000114554	chr3	126707437	126756235
ENSG00000214324	chr3	126911974	126917025
ENSG00000163870	chr3	127291912	127317094
ENSG00000073111	chr3	127317066	127341276
ENSG00000114631	chr3	127348024	127391652
ENSG00000114626	chr3	127391778	127399768
ENSG00000074416	chr3	127407909	127542051
ENSG00000187715	chr3	127634075	127706514
ENSG00000058262	chr3	127770484	127790526
ENSG00000175792	chr3	127783621	127872757
ENSG00000132394	chr3	127872297	128127485
ENSG00000179407	chr3	128181282	128186091
ENSG00000179348	chr3	128198270	128212028
ENSG00000198685	chr3	128290843	128294929
ENSG00000163902	chr3	128338817	128399918
ENSG00000075785	chr3	128444965	128533639
ENSG00000177646	chr3	128598439	128634910
ENSG00000114656	chr3	128628709	128721533
ENSG00000187695	chr3	128628717	128690173
ENSG00000114654	chr3	128720472	128759585
ENSG00000169704	chr3	128779610	128781249
ENSG00000172780	chr3	128806412	128841644
ENSG00000261796	chr3	128806418	128879879
ENSG00000240682	chr3	128846258	128880136
ENSG00000169714	chr3	128888327	128902765
ENSG00000181789	chr3	128968449	128996614
ENSG00000183624	chr3	128997671	129025029
ENSG00000184897	chr3	129033615	129035120
ENSG00000172771	chr3	129120164	129147494
ENSG00000129071	chr3	129149787	129158878
ENSG00000163913	chr3	129158968	129239198
ENSG00000163914	chr3	129247483	129254012
ENSG00000178804	chr3	129262057	129270310
ENSG00000004399	chr3	129274018	129325661
ENSG00000172765	chr3	129366635	129612419
ENSG00000170893	chr3	129693148	129696781
ENSG00000172752	chr3	130064359	130203688
ENSG00000206384	chr3	130279178	130396999
ENSG00000196455	chr3	130397779	130465673
ENSG00000017260	chr3	130569439	130735556
ENSG00000034533	chr3	130732719	130746493
ENSG00000114670	chr3	130745694	131069309
ENSG00000198585	chr3	131100515	131107674
ENSG00000114686	chr3	131181056	131221827
ENSG00000196353	chr3	131252399	132004254
ENSG00000014257	chr3	132036211	132087142
ENSG00000138246	chr3	132136370	132257876
ENSG00000240303	chr3	132276982	132379567
ENSG00000113971	chr3	132276986	132441303
ENSG00000129048	chr3	132316081	132337811
ENSG00000081307	chr3	132373290	132396941
ENSG00000144868	chr3	132757235	133116636
ENSG00000170819	chr3	133118839	133194066
ENSG00000091527	chr3	133292574	133309105
ENSG00000163781	chr3	133317019	133380737
ENSG00000091513	chr3	133464800	133497850
ENSG00000144867	chr3	133502877	133544616
ENSG00000154917	chr3	133543083	133614680
ENSG00000221972	chr3	133646992	133648656
ENSG00000174640	chr3	133651540	133771028
ENSG00000163785	chr3	133784147	133969689
ENSG00000114019	chr3	134074716	134094321
ENSG00000129055	chr3	134196548	134205558
ENSG00000182923	chr3	134204585	134293859
ENSG00000154928	chr3	134316643	134979309
ENSG00000174611	chr3	134321980	134370478
ENSG00000073711	chr3	135684515	135866733
ENSG00000174579	chr3	135867764	135916083
ENSG00000114054	chr3	135969148	136056738
ENSG00000118007	chr3	136055077	136471220
ENSG00000168917	chr3	136537489	136574734
ENSG00000158092	chr3	136581050	136668665
ENSG00000174564	chr3	136665072	136729927
ENSG00000168875	chr3	137483579	137484396
ENSG00000066405	chr3	137717577	137752494
ENSG00000158163	chr3	137780832	137834660
ENSG00000118017	chr3	137842560	137851229
ENSG00000138231	chr3	137879854	137893791
ENSG00000114098	chr3	137906109	138017231
ENSG00000181322	chr3	137980279	138048728
ENSG00000158186	chr3	138066539	138124375
ENSG00000158220	chr3	138153428	138200528
ENSG00000114107	chr3	138213186	138313380
ENSG00000158234	chr3	138327448	138352218
ENSG00000051382	chr3	138372860	138553780
ENSG00000183770	chr3	138663066	138665982
ENSG00000206262	chr3	138666076	138672293
ENSG00000206260	chr3	138722804	138725110
ENSG00000175110	chr3	138724648	139076065
ENSG00000184814	chr3	138737873	138739768
ENSG00000233701	chr3	138760944	138763734
ENSG00000184432	chr3	139074442	139108574
ENSG00000114113	chr3	139171726	139199589
ENSG00000114115	chr3	139236276	139258671
ENSG00000163864	chr3	139279022	139396859
ENSG00000158258	chr3	139654027	140296239
ENSG00000155890	chr3	140396881	140419992
ENSG00000114120	chr3	140660672	140698775
ENSG00000175093	chr3	140770244	140867453
ENSG00000155893	chr3	140947568	141013748
ENSG00000177311	chr3	141043055	141168634
ENSG00000155903	chr3	141205889	141334184
ENSG00000114125	chr3	141457046	141466402
ENSG00000114124	chr3	141496990	141537332
ENSG00000069849	chr3	141594966	141645356
ENSG00000114126	chr3	141663277	141868386
ENSG00000175066	chr3	141882414	141944449
ENSG00000114127	chr3	142025449	142166904
ENSG00000175054	chr3	142168077	142297668
ENSG00000120756	chr3	142315229	142432506
ENSG00000144935	chr3	142442916	142526730
ENSG00000163710	chr3	142534764	142608045
ENSG00000188582	chr3	142668006	142682178
ENSG00000163714	chr3	142683339	142779567
ENSG00000175040	chr3	142838173	142841800
ENSG00000181804	chr3	142984064	143567373
ENSG00000181744	chr3	143690640	143767561
ENSG00000232013	chr3	145782358	145784156
ENSG00000152952	chr3	145787227	145881440
ENSG00000114698	chr3	145910126	145968966
ENSG00000163746	chr3	146109208	146213778
ENSG00000188313	chr3	146232967	146262651
ENSG00000231213	chr3	146294342	146324003
ENSG00000174963	chr3	147103833	147124647
ENSG00000152977	chr3	147111209	147228080
ENSG00000144891	chr3	148415571	148460795
ENSG00000153002	chr3	148508889	148577974
ENSG00000163751	chr3	148583043	148614983
ENSG00000163754	chr3	148709128	148745419
ENSG00000071794	chr3	148747914	148804341
ENSG00000163755	chr3	148847371	148891519
ENSG00000047457	chr3	148880197	148939842
ENSG00000163762	chr3	149036285	149052201
ENSG00000169908	chr3	149086809	149095652
ENSG00000169903	chr3	149191761	149221068
ENSG00000018408	chr3	149235022	149454501
ENSG00000114744	chr3	149456257	149470286
ENSG00000206199	chr3	149478892	149686172
ENSG00000082996	chr3	149530495	149679926
ENSG00000070087	chr3	149682691	149768575
ENSG00000268175	chr3	149689066	149690535
ENSG00000196428	chr3	150126122	150184218
ENSG00000120742	chr3	150259781	150321015
ENSG00000144895	chr3	150264465	150302029
ENSG00000198843	chr3	150320662	150348222
ENSG00000163645	chr3	150377672	150421758
ENSG00000181788	chr3	150458914	150481264
ENSG00000214237	chr3	150588832	150612089
ENSG00000260234	chr3	150600784	150659530
ENSG00000163646	chr3	150643950	150690786
ENSG00000144893	chr3	150803484	151154860
ENSG00000174946	chr3	150915619	150920988
ENSG00000174944	chr3	150929905	150996255
ENSG00000138271	chr3	151011891	151034740
ENSG00000181631	chr3	151044100	151047336
ENSG00000169313	chr3	151055168	151102600
ENSG00000152580	chr3	151143172	151176497
ENSG00000197953	chr3	151451704	151479127
ENSG00000114771	chr3	151531825	151546276
ENSG00000198829	chr3	151591431	151602405
ENSG00000152601	chr3	151961617	152183569
ENSG00000221962	chr3	152057484	152058779
ENSG00000169860	chr3	152552736	152555841
ENSG00000181467	chr3	152880029	152886265
ENSG00000237787	chr3	153202284	153220486
ENSG00000114790	chr3	153838792	153975616
ENSG00000174953	chr3	153990335	154042286
ENSG00000174948	chr3	154055461	154147504
ENSG00000196549	chr3	154741913	154901497
ENSG00000114805	chr3	155093369	155462856
ENSG00000214919	chr3	155459933	155461515
ENSG00000174928	chr3	155480401	155524140
ENSG00000169359	chr3	155538813	155572218
ENSG00000163655	chr3	155588325	155661815
ENSG00000169282	chr3	155755490	156256545
ENSG00000114850	chr3	156257929	156272973
ENSG00000163659	chr3	156391024	156424559
ENSG00000197980	chr3	156543270	156763918
ENSG00000163660	chr3	156864297	156878549
ENSG00000197415	chr3	156977531	157251408
ENSG00000163661	chr3	157154578	157161417
ENSG00000174899	chr3	157261035	157395538
ENSG00000168779	chr3	157814948	157824292
ENSG00000174891	chr3	157823644	158263519
ENSG00000178053	chr3	158288952	158325041
ENSG00000168827	chr3	158362067	158410364
ENSG00000079257	chr3	158363611	158390482
ENSG00000118849	chr3	158414681	158450485
ENSG00000118855	chr3	158449987	158547508
ENSG00000250588	chr3	158680024	159615155
ENSG00000214216	chr3	158680717	158984096
ENSG00000151967	chr3	159557650	159615149
ENSG00000168811	chr3	159706537	159713806
ENSG00000242107	chr3	159733811	159749210
ENSG00000180044	chr3	159943423	159945999
ENSG00000248710	chr3	159945241	160167617
ENSG00000068885	chr3	159974774	160117668
ENSG00000113810	chr3	160117062	160152750
ENSG00000213186	chr3	160150233	160203561
ENSG00000186432	chr3	160212783	160283376
ENSG00000179674	chr3	160394948	160396233
ENSG00000163590	chr3	160473390	160796695
ENSG00000169255	chr3	160801671	160823172
ENSG00000169251	chr3	160822484	160971320
ENSG00000196542	chr3	161062580	161090668
ENSG00000182447	chr3	161214596	161221730
ENSG00000090402	chr3	164696686	164796283
ENSG00000121871	chr3	164904508	164914897
ENSG00000114200	chr3	165490692	165555260
ENSG00000169064	chr3	166958075	167099134
ENSG00000114204	chr3	167159577	167196792
ENSG00000174776	chr3	167196472	167371771
ENSG00000114209	chr3	167401086	167452727
ENSG00000163536	chr3	167453031	167543356
ENSG00000173905	chr3	167726465	167813763
ENSG00000085276	chr3	168801287	169381406
ENSG00000184378	chr3	169484709	169487683
ENSG00000085274	chr3	169490619	169507504
ENSG00000171757	chr3	169511216	169530774
ENSG00000188306	chr3	169539710	169555563
ENSG00000114248	chr3	169556967	169587718
ENSG00000187033	chr3	169629360	169656963
ENSG00000008952	chr3	169684423	169716161
ENSG00000173890	chr3	169755717	169803191
ENSG00000173889	chr3	169804520	169899537
ENSG00000163558	chr3	169940153	170023769
ENSG00000136603	chr3	170075466	170114623
ENSG00000013297	chr3	170136653	170578169
ENSG00000013293	chr3	170177372	170303863
ENSG00000163584	chr3	170582664	170588272
ENSG00000163577	chr3	170606204	170626482
ENSG00000163581	chr3	170714137	170744539
ENSG00000154310	chr3	170779128	171178197
ENSG00000075651	chr3	171318195	171528740
ENSG00000183657	chr3	171509580	171527714
ENSG00000186329	chr3	171561139	171656505
ENSG00000075420	chr3	171757418	172119455
ENSG00000267979	chr3	172019438	172019686
ENSG00000203443	chr3	172034218	172039513
ENSG00000121853	chr3	172162923	172166246
ENSG00000121858	chr3	172223298	172241297
ENSG00000144959	chr3	172348039	172429008
ENSG00000269496	chr3	172361483	172361740
ENSG00000114346	chr3	172468472	172539264
ENSG00000144962	chr3	172607148	172859058
ENSG00000169760	chr3	173114074	174004434
ENSG00000177694	chr3	174156363	175523428
ENSG00000177565	chr3	176737143	176915261
ENSG00000197584	chr3	177990720	178562217
ENSG00000172667	chr3	178735011	178790067
ENSG00000121879	chr3	178865902	178957881
ENSG00000171121	chr3	178957530	178984790
ENSG00000121864	chr3	179040779	179053323
ENSG00000171109	chr3	179065480	179112719
ENSG00000114450	chr3	179116990	179169378
ENSG00000136518	chr3	179280668	179306196
ENSG00000136522	chr3	179306073	179322442
ENSG00000136521	chr3	179322478	179345435
ENSG00000058056	chr3	179370543	179507189
ENSG00000114757	chr3	179512746	179754841
ENSG00000163728	chr3	180319918	180335616
ENSG00000145075	chr3	180320646	180588793
ENSG00000114416	chr3	180585929	180700541
ENSG00000205981	chr3	180701497	180707562
ENSG00000181449	chr3	181429714	181432221
ENSG00000058063	chr3	182511288	182639423
ENSG00000043093	chr3	182655862	182703741
ENSG00000078070	chr3	182733006	182833863
ENSG00000078081	chr3	182840001	182881627
ENSG00000053524	chr3	182895831	183146566
ENSG00000176597	chr3	182971032	183016292
ENSG00000172578	chr3	183205319	183273477
ENSG00000114796	chr3	183353356	183402265
ENSG00000163872	chr3	183415606	183530413
ENSG00000180834	chr3	183533664	183543382
ENSG00000175193	chr3	183547173	183602721
ENSG00000114770	chr3	183637722	183735803
ENSG00000186090	chr3	183749332	183757157
ENSG00000178084	chr3	183770835	183778459
ENSG00000186038	chr3	183814852	183824783
ENSG00000145191	chr3	183852826	184402546
ENSG00000161202	chr3	183873176	183891398
ENSG00000161203	chr3	183892477	183901879
ENSG00000161204	chr3	183903811	183911800
ENSG00000145198	chr3	183948217	183960117
ENSG00000214160	chr3	183960089	183967336
ENSG00000145194	chr3	183967438	184010819
ENSG00000163888	chr3	183977001	183979251
ENSG00000175166	chr3	184016497	184026842
ENSG00000114867	chr3	184032283	184053146
ENSG00000175182	chr3	184053714	184064063
ENSG00000114859	chr3	184063973	184079439
ENSG00000163882	chr3	184079506	184086384
ENSG00000090534	chr3	184089723	184095932
ENSG00000090539	chr3	184097861	184108524
ENSG00000224153	chr3	184119325	184157436
ENSG00000182580	chr3	184279572	184300197
ENSG00000177383	chr3	184428156	184429836
ENSG00000156931	chr3	184529931	184770402
ENSG00000187068	chr3	184795838	184870802
ENSG00000113790	chr3	184908412	184999778
ENSG00000073803	chr3	185000729	185206885
ENSG00000163900	chr3	185194284	185216845
ENSG00000163898	chr3	185224050	185270401
ENSG00000163904	chr3	185300284	185351339
ENSG00000073792	chr3	185361527	185542844
ENSG00000163915	chr3	185430316	185447575
ENSG00000136527	chr3	185633694	185655924
ENSG00000244405	chr3	185764097	185828107
ENSG00000058866	chr3	185823457	186080026
ENSG00000213139	chr3	186256230	186264491
ENSG00000113838	chr3	186263862	186288332
ENSG00000090520	chr3	186285192	186315061
ENSG00000145192	chr3	186330712	186339107
ENSG00000090512	chr3	186353758	186370930
ENSG00000113905	chr3	186378005	186396029
ENSG00000113889	chr3	186435065	186461743
ENSG00000156976	chr3	186500994	186507689
ENSG00000163918	chr3	186507669	186524847
ENSG00000181092	chr3	186560463	186576252
ENSG00000073849	chr3	186648274	186796341
ENSG00000163923	chr3	186838736	186898696
ENSG00000175077	chr3	186915274	186919253
ENSG00000127241	chr3	186935942	187009810
ENSG00000136514	chr3	187086120	187089864
ENSG00000157005	chr3	187386694	187388187
ENSG00000198471	chr3	187416047	187420345
ENSG00000228804	chr3	187420101	187451637
ENSG00000113916	chr3	187439165	187463515
ENSG00000145012	chr3	187871072	188608460
ENSG00000213132	chr3	187896331	187898598
ENSG00000188001	chr3	188665003	189043093
ENSG00000073282	chr3	189349205	189615068
ENSG00000090530	chr3	189674517	189840226
ENSG00000163347	chr3	190023490	190040264
ENSG00000113946	chr3	190040330	190129932
ENSG00000198398	chr3	190146444	190167665
ENSG00000196083	chr3	190231840	190375843
ENSG00000205835	chr3	190570666	190610218
ENSG00000188729	chr3	190917030	190983404
ENSG00000188958	chr3	190984957	191048325
ENSG00000152492	chr3	191046866	191116459
ENSG00000253548	chr3	191178952	191179245
ENSG00000114279	chr3	191857184	192485553
ENSG00000180611	chr3	192514604	192635950
ENSG00000127252	chr3	192958914	192995527
ENSG00000187527	chr3	192992579	193096632
ENSG00000127249	chr3	193119866	193310900
ENSG00000198836	chr3	193310933	193415612
ENSG00000114315	chr3	193853934	193856521
ENSG00000178772	chr3	194060494	194072057
ENSG00000172061	chr3	194075976	194090472
ENSG00000178732	chr3	194115550	194119995
ENSG00000133657	chr3	194123401	194219093
ENSG00000145014	chr3	194308402	194354418
ENSG00000041802	chr3	194361517	194393206
ENSG00000185112	chr3	194406622	194409762
ENSG00000173950	chr3	194789008	194991896
ENSG00000114331	chr3	194995465	195163807
ENSG00000184203	chr3	195241221	195270209
ENSG00000189058	chr3	195295573	195311076
ENSG00000176945	chr3	195447753	195467994
ENSG00000145113	chr3	195473636	195539148
ENSG00000061938	chr3	195590235	195638816
ENSG00000072274	chr3	195754054	195809060
ENSG00000163958	chr3	195924320	195938308
ENSG00000163959	chr3	195938358	195970049
ENSG00000161217	chr3	195941093	196014828
ENSG00000272741	chr3	195975101	196045093
ENSG00000213123	chr3	196018090	196045170
ENSG00000273331	chr3	196042953	196065244
ENSG00000145107	chr3	196046213	196065374
ENSG00000163960	chr3	196074533	196159345
ENSG00000163961	chr3	196195654	196230639
ENSG00000214097	chr3	196233748	196242237
ENSG00000185798	chr3	196281056	196295545
ENSG00000174013	chr3	196295482	196315930
ENSG00000174004	chr3	196366557	196388875
ENSG00000163964	chr3	196366646	196462878
ENSG00000174007	chr3	196433148	196439164
ENSG00000180370	chr3	196466728	196559518
ENSG00000119231	chr3	196594727	196661585
ENSG00000114503	chr3	196662273	196669468
ENSG00000119227	chr3	196673214	196695931
ENSG00000163975	chr3	196715492	196756687
ENSG00000075711	chr3	196769431	197026171
ENSG00000161267	chr3	197236654	197300194
ENSG00000145016	chr3	197398264	197476598
ENSG00000122068	chr3	197464050	197514467
ENSG00000186001	chr3	197518097	197615307
ENSG00000114473	chr3	197615946	197687013
ENSG00000182899	chr3	197676858	197683481
ENSG00000185621	chr3	197687071	197770591
ENSG00000197701	chr4	53179	88099
ENSG00000186777	chr4	264464	299110
ENSG00000131127	chr4	331603	378653
ENSG00000182903	chr4	419604	492945
ENSG00000174227	chr4	492989	533985
ENSG00000133256	chr4	619373	664571
ENSG00000169020	chr4	666225	668127
ENSG00000215375	chr4	667369	675822
ENSG00000169026	chr4	675618	683230
ENSG00000185619	chr4	699537	764428
ENSG00000168993	chr4	778745	819986
ENSG00000178950	chr4	843064	926161
ENSG00000127419	chr4	926175	952444
ENSG00000145214	chr4	952675	980683
ENSG00000145217	chr4	972861	987228
ENSG00000127415	chr4	980785	998316
ENSG00000127418	chr4	1003724	1020685
ENSG00000178222	chr4	1050038	1107350
ENSG00000159674	chr4	1160720	1202750
ENSG00000159692	chr4	1205236	1243741
ENSG00000090316	chr4	1283639	1333935
ENSG00000163945	chr4	1341054	1381837
ENSG00000179979	chr4	1385340	1389780
ENSG00000235608	chr4	1396720	1400119
ENSG00000174137	chr4	1619642	1686029
ENSG00000163950	chr4	1694527	1714282
ENSG00000168936	chr4	1717679	1723085
ENSG00000013810	chr4	1723227	1746898
ENSG00000068078	chr4	1795034	1810599
ENSG00000168924	chr4	1813206	1857974
ENSG00000109685	chr4	1873151	1983934
ENSG00000185049	chr4	1984441	2043630
ENSG00000243449	chr4	2043689	2045697
ENSG00000185818	chr4	2061239	2070816
ENSG00000130997	chr4	2073645	2243848
ENSG00000214367	chr4	2229191	2243891
ENSG00000123933	chr4	2249159	2264021
ENSG00000159733	chr4	2271309	2420390
ENSG00000249428	chr4	2451700	2464668
ENSG00000063978	chr4	2463947	2627047
ENSG00000125386	chr4	2626988	2734292
ENSG00000168884	chr4	2743375	2758103
ENSG00000087266	chr4	2794750	2842825
ENSG00000087274	chr4	2845584	2931803
ENSG00000109736	chr4	2932288	2936586
ENSG00000087269	chr4	2939660	2965112
ENSG00000125388	chr4	2965335	3042474
ENSG00000197386	chr4	3076408	3245676
ENSG00000188981	chr4	3246096	3273465
ENSG00000159788	chr4	3294755	3441640
ENSG00000109758	chr4	3443614	3451211
ENSG00000175920	chr4	3465033	3503200
